isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true true NORTH NORTH 158 200
true true NORTH WEST 158 200
true true WEST NORTH 158 200
true true NORTH WEST 158 200
true true WEST WEST 158 200
true true WEST NORTH 158 200
true true NORTH NORTH 158 200
true true NORTH WEST 158 200
true true WEST EAST 158 200
true true EAST WEST 158 200
true true WEST NORTH 158 200
true true NORTH SOUTH 158 200
true true SOUTH SOUTH 158 200
true true SOUTH NORTH 158 200
true true NORTH WEST 158 200
true true WEST SOUTH 158 200
true true SOUTH SOUTH 158 200
true true SOUTH NORTH 158 200
true true NORTH SOUTH 158 200
true true SOUTH SOUTH 158 200
true true SOUTH SOUTH 158 200
true true SOUTH NORTH 158 200
true true NORTH SOUTH 158 200
true true SOUTH EAST 158 200
true true EAST SOUTH 158 200
true true SOUTH SOUTH 158 200
true true SOUTH SOUTH 158 200
true true SOUTH SOUTH 158 200
true true SOUTH EAST 158 200
true true EAST NORTH 158 200
true true NORTH WEST 158 200
true true WEST NORTH 158 200
true true NORTH NORTH 158 200
true true NORTH SOUTH 158 200
true true SOUTH EAST 158 200
true true EAST EAST 158 200
true true EAST SOUTH 158 200
true true SOUTH NORTH 158 200
true true NORTH SOUTH 158 200
true true SOUTH WEST 158 200
true true WEST EAST 158 200
true true EAST WEST 158 200
true true WEST WEST 158 200
true true WEST SOUTH 158 200
true true SOUTH NORTH 158 200
true true NORTH NORTH 158 200
true true NORTH EAST 158 200
true true EAST SOUTH 158 200
true true SOUTH WEST 158 200
true true WEST WEST 158 200
true true WEST NORTH 158 200
true true NORTH SOUTH 158 200
true true SOUTH EAST 158 200
true true EAST SOUTH 158 200
true true SOUTH SOUTH 158 200
true true SOUTH WEST 158 200
true true WEST EAST 158 200
true true EAST WEST 158 200
true true WEST SOUTH 158 200
true true SOUTH EAST 158 200
true true EAST NORTH 158 200
true true NORTH SOUTH 158 200
true true SOUTH NORTH 158 200
true true NORTH SOUTH 158 200
true true SOUTH SOUTH 158 200
true true SOUTH NORTH 158 200
true true NORTH EAST 158 200
true true EAST NORTH 158 200
true true NORTH NORTH 158 200
true true NORTH WEST 158 200
true true WEST NORTH 158 200
true true NORTH WEST 158 200
true true WEST EAST 158 200
true true EAST NORTH 157 210
true true NORTH SOUTH 157 210
true true SOUTH SOUTH 157 210
true true SOUTH NORTH 157 210
true true NORTH SOUTH 157 210
true true SOUTH NORTH 157 210
true true NORTH WEST 157 210
true true WEST SOUTH 157 210
true true SOUTH WEST 157 210
true true WEST SOUTH 157 210
true true SOUTH EAST 157 210
true true EAST SOUTH 156 220
true true SOUTH EAST 156 220
true true EAST NORTH 155 230
true true NORTH NORTH 155 230
true true NORTH SOUTH 155 230
true true SOUTH NORTH 154 240
true true NORTH SOUTH 154 240
true true SOUTH SOUTH 154 240
true true SOUTH SOUTH 153 250
true true SOUTH NORTH 153 250
true true NORTH SOUTH 153 250
true true SOUTH WEST 153 250
true true WEST NORTH 152 260
true true NORTH SOUTH 152 260
true true SOUTH SOUTH 152 260
true true SOUTH EAST 152 260
true true EAST EAST 152 260
true true EAST WEST 152 260
true true WEST NORTH 152 260
true true NORTH NORTH 152 260
true true NORTH NORTH 152 260
true true NORTH WEST 152 260
true true WEST NORTH 151 270
true true NORTH NORTH 151 270
true true NORTH EAST 151 270
true true EAST WEST 151 270
true true WEST SOUTH 151 270
true true SOUTH NORTH 151 270
true true NORTH NORTH 151 270
true true NORTH EAST 151 270
true true EAST SOUTH 151 270
true true SOUTH SOUTH 151 270
true true SOUTH WEST 151 270
true true WEST EAST 151 270
true true EAST SOUTH 151 270
true true SOUTH EAST 151 270
true true EAST EAST 151 270
true true EAST NORTH 151 270
true true NORTH EAST 151 270
true true EAST EAST 151 270
true true EAST WEST 151 270
true true WEST EAST 151 270
true true EAST WEST 151 270
true true WEST NORTH 151 270
true true NORTH SOUTH 151 270
true true SOUTH EAST 151 270
true true EAST EAST 151 270
true true EAST EAST 151 270
true true EAST EAST 151 270
true true EAST EAST 151 270
true true EAST NORTH 151 270
true true NORTH WEST 151 270
true true WEST SOUTH 151 270
true true SOUTH WEST 151 270
true true WEST SOUTH 151 270
true true SOUTH WEST 151 270
true true WEST NORTH 151 270
true true NORTH NORTH 151 270
true true NORTH SOUTH 151 270
true true SOUTH SOUTH 151 270
true true SOUTH SOUTH 151 270
true true SOUTH WEST 151 270
true true WEST EAST 151 270
true true EAST EAST 151 270
true true EAST WEST 151 270
true true WEST EAST 151 270
true true EAST SOUTH 151 270
true true SOUTH WEST 151 270
true true WEST EAST 151 270
true true EAST EAST 151 270
true true EAST WEST 151 270
true true WEST NORTH 151 270
true true NORTH NORTH 151 270
true true NORTH SOUTH 151 270
true true SOUTH NORTH 151 270
true true NORTH WEST 151 270
true true WEST SOUTH 151 270
true true SOUTH SOUTH 151 270
true true SOUTH WEST 151 270
true true WEST SOUTH 151 270
true true SOUTH SOUTH 151 270
true true SOUTH NORTH 151 270
true true NORTH SOUTH 151 270
true true SOUTH EAST 151 270
true true EAST WEST 151 270
true true WEST NORTH 151 270
true true NORTH WEST 151 270
true true WEST EAST 151 270
true true EAST EAST 151 270
true true EAST SOUTH 151 270
true true SOUTH EAST 151 270
true true EAST EAST 151 270
true true EAST EAST 151 270
true true EAST SOUTH 151 270
true true SOUTH NORTH 151 270
true true NORTH NORTH 151 270
true true NORTH SOUTH 151 270
true true SOUTH NORTH 151 270
true true NORTH NORTH 151 270
true true NORTH WEST 151 270
true true WEST EAST 151 270
true true EAST NORTH 151 270
true true NORTH WEST 151 270
true true WEST SOUTH 151 270
true true SOUTH WEST 151 270
true true WEST EAST 151 270
true true EAST EAST 151 270
true true EAST NORTH 151 270
true true NORTH EAST 151 270
true true EAST SOUTH 151 270
true true SOUTH SOUTH 151 270
true true SOUTH WEST 151 270
true true WEST EAST 151 270
true true EAST SOUTH 151 270
true true SOUTH SOUTH 151 270
true true SOUTH WEST 151 270
true true WEST NORTH 151 270
true true NORTH WEST 151 270
true true WEST SOUTH 151 270
true true SOUTH EAST 151 270
true true EAST WEST 151 270
true true WEST NORTH 151 270
true true NORTH EAST 151 270
true true EAST EAST 151 270
true true EAST NORTH 151 270
true true NORTH EAST 151 270
true true EAST EAST 151 270
true true EAST NORTH 151 270
true true NORTH WEST 151 270
true true WEST WEST 151 270
true true WEST NORTH 151 270
true true NORTH SOUTH 151 270
true true SOUTH SOUTH 151 270
true true SOUTH NORTH 151 270
true true NORTH NORTH 151 270
true true NORTH WEST 151 270
true true WEST NORTH 151 270
true true NORTH EAST 151 270
true true EAST SOUTH 151 270
true true SOUTH SOUTH 151 270
true true SOUTH WEST 151 270
true true WEST EAST 151 270
true true EAST EAST 151 270
true true EAST NORTH 150 280
true true NORTH SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST WEST 149 290
true true WEST EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH WEST 149 290
true true WEST NORTH 149 290
true true NORTH NORTH 149 290
true true NORTH SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH WEST 149 290
true true WEST WEST 149 290
true true WEST NORTH 149 290
true true NORTH EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH WEST 149 290
true true WEST SOUTH 149 290
true true SOUTH NORTH 149 290
true true NORTH NORTH 149 290
true true NORTH EAST 149 290
true true EAST NORTH 149 290
true true NORTH NORTH 149 290
true true NORTH SOUTH 149 290
true true SOUTH NORTH 149 290
true true NORTH EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH NORTH 149 290
true true NORTH WEST 149 290
true true WEST WEST 149 290
true true WEST SOUTH 149 290
true true SOUTH SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH WEST 149 290
true true WEST NORTH 149 290
true true NORTH SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST SOUTH 149 290
true true SOUTH EAST 149 290
true true EAST EAST 149 290
true true EAST NORTH 149 290
true true NORTH EAST 149 290
true true EAST EAST 149 290
true true EAST EAST 149 290
true true EAST WEST 149 290
true true WEST NORTH 149 290
true true NORTH SOUTH 148 300
true true SOUTH WEST 148 300
true true WEST WEST 148 300
true true WEST NORTH 148 300
true true NORTH SOUTH 148 300
true true SOUTH NORTH 148 300
true true NORTH NORTH 148 300
true true NORTH NORTH 148 300
true true NORTH NORTH 148 300
true true NORTH EAST 148 300
true true EAST WEST 148 300
true true WEST EAST 147 310
true true EAST WEST 147 310
true true WEST WEST 147 310
true true WEST WEST 147 310
true true WEST SOUTH 147 310
true true SOUTH EAST 147 310
true true EAST NORTH 147 310
true true NORTH EAST 147 310
true true EAST EAST 147 310
true true EAST WEST 147 310
true true WEST NORTH 147 310
true true NORTH SOUTH 147 310
true true SOUTH NORTH 147 310
true true NORTH WEST 147 310
true true WEST SOUTH 147 310
true true SOUTH NORTH 147 310
true true NORTH EAST 147 310
true true EAST EAST 147 310
true true EAST WEST 147 310
true true WEST WEST 147 310
true true WEST EAST 147 310
true true EAST WEST 147 310
true true WEST WEST 147 310
true true WEST NORTH 147 310
true true NORTH WEST 147 310
true true WEST NORTH 147 310
true true NORTH EAST 146 320
true true EAST SOUTH 146 320
true true SOUTH SOUTH 146 320
true true SOUTH EAST 146 320
true true EAST WEST 146 320
true true WEST NORTH 146 320
true true NORTH EAST 146 320
true true EAST SOUTH 146 320
true true SOUTH WEST 146 320
true true WEST WEST 146 320
true true WEST NORTH 146 320
true true NORTH SOUTH 146 320
true true SOUTH EAST 146 320
true true EAST WEST 146 320
true true WEST EAST 146 320
true true EAST WEST 146 320
true true WEST EAST 146 320
true true EAST NORTH 146 320
true true NORTH WEST 146 320
true true WEST NORTH 146 320
true true NORTH WEST 145 330
true true WEST WEST 145 330
true true WEST NORTH 145 330
true true NORTH NORTH 144 340
true true NORTH SOUTH 143 350
true true SOUTH EAST 143 350
true true EAST WEST 143 350
true true WEST EAST 143 350
true true EAST WEST 143 350
true true WEST NORTH 143 350
true true NORTH NORTH 143 350
true true NORTH NORTH 142 360
true true NORTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST EAST 141 370
true true EAST WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST NORTH 141 370
true true NORTH WEST 141 370
true true WEST WEST 141 370
true true WEST WEST 141 370
true true WEST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH WEST 141 370
true true WEST WEST 141 370
true true WEST WEST 141 370
true true WEST WEST 141 370
true true WEST EAST 141 370
true true EAST NORTH 141 370
true true NORTH EAST 141 370
true true EAST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH WEST 141 370
true true WEST EAST 141 370
true true EAST NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST NORTH 141 370
true true NORTH EAST 141 370
true true EAST WEST 141 370
true true WEST EAST 141 370
true true EAST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH EAST 141 370
true true EAST WEST 141 370
true true WEST WEST 141 370
true true WEST NORTH 141 370
true true NORTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST EAST 141 370
true true EAST EAST 141 370
true true EAST WEST 141 370
true true WEST NORTH 141 370
true true NORTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH EAST 141 370
true true EAST NORTH 141 370
true true NORTH WEST 141 370
true true WEST EAST 141 370
true true EAST NORTH 141 370
true true NORTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST EAST 141 370
true true EAST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST NORTH 141 370
true true NORTH WEST 141 370
true true WEST WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST EAST 141 370
true true EAST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH WEST 141 370
true true WEST EAST 141 370
true true EAST WEST 141 370
true true WEST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST EAST 141 370
true true EAST WEST 141 370
true true WEST WEST 141 370
true true WEST WEST 141 370
true true WEST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH EAST 141 370
true true EAST EAST 141 370
true true EAST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST EAST 141 370
true true EAST NORTH 141 370
true true NORTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST EAST 141 370
true true EAST NORTH 141 370
true true NORTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH EAST 141 370
true true EAST NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST NORTH 141 370
true true NORTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST EAST 141 370
true true EAST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST EAST 141 370
true true EAST NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST EAST 141 370
true true EAST NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST WEST 141 370
true true WEST NORTH 141 370
true true NORTH EAST 141 370
true true EAST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH WEST 141 370
true true WEST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST EAST 141 370
true true EAST NORTH 141 370
true true NORTH WEST 141 370
true true WEST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST EAST 141 370
true true EAST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST NORTH 141 370
true true NORTH WEST 141 370
true true WEST NORTH 141 370
true true NORTH WEST 141 370
true true WEST EAST 141 370
true true EAST EAST 141 370
true true EAST EAST 141 370
true true EAST EAST 141 370
true true EAST WEST 141 370
true true WEST NORTH 141 370
true true NORTH EAST 141 370
true true EAST NORTH 141 370
true true NORTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH NORTH 141 370
true true NORTH EAST 141 370
true true EAST WEST 141 370
true true WEST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST WEST 141 370
true true WEST EAST 141 370
true true EAST NORTH 141 370
true true NORTH EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH EAST 141 370
true true EAST WEST 141 370
true true WEST NORTH 141 370
true true NORTH WEST 141 370
true true WEST EAST 141 370
true true EAST WEST 141 370
true true WEST NORTH 141 370
true true NORTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST EAST 141 370
true true EAST SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH SOUTH 141 370
true true SOUTH WEST 141 370
true true WEST WEST 141 370
true true WEST NORTH 141 370
true true NORTH NORTH 141 370
true true NORTH EAST 141 370
true true EAST WEST 141 370
true true WEST WEST 141 370
true true WEST SOUTH 140 380
true true SOUTH SOUTH 139 390
true true SOUTH WEST 138 400
true true WEST WEST 137 410
true true WEST EAST 136 420
true true EAST EAST 136 420
true true EAST WEST 136 420
true true WEST NORTH 136 420
true true NORTH NORTH 136 420
true true NORTH EAST 136 420
true true EAST NORTH 136 420
true true NORTH SOUTH 136 420
true true SOUTH EAST 136 420
true true EAST EAST 136 420
true true EAST NORTH 136 420
true true NORTH NORTH 136 420
true true NORTH WEST 136 420
true true WEST EAST 135 430
true true EAST SOUTH 135 430
true true SOUTH WEST 135 430
true true WEST WEST 135 430
true true WEST WEST 135 430
true true WEST EAST 135 430
true true EAST SOUTH 135 430
true true SOUTH SOUTH 135 430
true true SOUTH NORTH 135 430
true true NORTH NORTH 135 430
true true NORTH WEST 135 430
true true WEST WEST 135 430
true true WEST WEST 135 430
true true WEST NORTH 135 430
true true NORTH NORTH 135 430
true true NORTH NORTH 135 430
true true NORTH EAST 135 430
true true EAST SOUTH 135 430
