isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true true WEST WEST 168 100
true true WEST SOUTH 167 110
true true SOUTH EAST 167 110
true true EAST WEST 167 110
true true WEST SOUTH 167 110
true true SOUTH WEST 167 110
true true WEST WEST 166 120
true true WEST EAST 165 130
true true EAST NORTH 165 130
true true NORTH SOUTH 165 130
true true SOUTH NORTH 165 130
true true NORTH SOUTH 165 130
true true SOUTH WEST 165 130
true true WEST WEST 165 130
true true WEST WEST 164 140
true true WEST NORTH 163 150
true true NORTH EAST 163 150
true true EAST SOUTH 163 150
true true SOUTH WEST 163 150
true true WEST EAST 163 150
true true EAST EAST 163 150
true true EAST SOUTH 163 150
true true SOUTH EAST 162 160
true true EAST WEST 162 160
true true WEST SOUTH 162 160
true true SOUTH WEST 161 170
true true WEST WEST 161 170
true true WEST SOUTH 161 170
true true SOUTH EAST 160 180
true true EAST WEST 160 180
true true WEST NORTH 160 180
true true NORTH EAST 160 180
true true EAST WEST 159 190
true true WEST NORTH 159 190
true true NORTH SOUTH 159 190
true true SOUTH WEST 159 190
true true WEST EAST 159 190
true true EAST SOUTH 159 190
true true SOUTH WEST 159 190
true true WEST NORTH 159 190
true true NORTH WEST 159 190
true true WEST WEST 159 190
true true WEST WEST 159 190
true true WEST NORTH 159 190
true true NORTH EAST 159 190
true true EAST EAST 159 190
true true EAST SOUTH 159 190
true true SOUTH SOUTH 159 190
true true SOUTH NORTH 159 190
true true NORTH EAST 159 190
true true EAST NORTH 159 190
true true NORTH EAST 159 190
true true EAST SOUTH 159 190
true true SOUTH SOUTH 159 190
true true SOUTH WEST 159 190
true true WEST EAST 159 190
true true EAST SOUTH 159 190
true true SOUTH SOUTH 159 190
true true SOUTH NORTH 159 190
true true NORTH SOUTH 159 190
true true SOUTH NORTH 159 190
true true NORTH SOUTH 159 190
true true SOUTH SOUTH 159 190
true true SOUTH NORTH 159 190
true true NORTH SOUTH 159 190
true true SOUTH SOUTH 159 190
true true SOUTH EAST 159 190
true true EAST WEST 159 190
true true WEST NORTH 159 190
true true NORTH WEST 159 190
true true WEST WEST 159 190
true true WEST WEST 159 190
true true WEST WEST 159 190
true true WEST NORTH 159 190
true true NORTH WEST 159 190
true true WEST NORTH 159 190
true true NORTH EAST 159 190
true true EAST EAST 159 190
true true EAST WEST 159 190
true true WEST EAST 159 190
true true EAST NORTH 159 190
true true NORTH EAST 159 190
true true EAST EAST 159 190
true true EAST EAST 159 190
true true EAST WEST 159 190
true true WEST NORTH 159 190
true true NORTH EAST 159 190
true true EAST EAST 159 190
true true EAST EAST 159 190
true true EAST SOUTH 159 190
true true SOUTH WEST 159 190
true true WEST NORTH 159 190
true true NORTH SOUTH 159 190
true true SOUTH SOUTH 159 190
true true SOUTH SOUTH 159 190
true true SOUTH EAST 159 190
false false EAST EAST 159 190
