isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true true EAST EAST 147 310
true true EAST WEST 147 310
true true WEST EAST 147 310
true true EAST NORTH 147 310
true true NORTH NORTH 147 310
true true NORTH SOUTH 147 310
true true SOUTH WEST 147 310
true true WEST EAST 147 310
true true EAST SOUTH 147 310
true true SOUTH NORTH 147 310
true true NORTH SOUTH 147 310
true true SOUTH EAST 147 310
true true EAST SOUTH 147 310
true true SOUTH WEST 147 310
true true WEST WEST 147 310
true true WEST SOUTH 147 310
true true SOUTH WEST 147 310
true true WEST SOUTH 147 310
true true SOUTH NORTH 147 310
true true NORTH NORTH 147 310
true true NORTH EAST 147 310
true true EAST SOUTH 147 310
true true SOUTH WEST 147 310
true true WEST NORTH 147 310
true true NORTH WEST 147 310
true true WEST SOUTH 147 310
true true SOUTH NORTH 147 310
true true NORTH NORTH 147 310
true true NORTH WEST 147 310
true true WEST NORTH 147 310
true true NORTH WEST 146 320
true true WEST EAST 146 320
true true EAST EAST 146 320
true true EAST SOUTH 146 320
true true SOUTH NORTH 146 320
true true NORTH SOUTH 146 320
true true SOUTH WEST 146 320
true true WEST SOUTH 146 320
true true SOUTH SOUTH 146 320
true true SOUTH SOUTH 146 320
true true SOUTH NORTH 146 320
true true NORTH NORTH 146 320
true true NORTH SOUTH 146 320
true true SOUTH EAST 146 320
true true EAST EAST 146 320
true true EAST WEST 146 320
true true WEST WEST 146 320
true true WEST SOUTH 146 320
true true SOUTH WEST 146 320
true true WEST SOUTH 146 320
true true SOUTH NORTH 146 320
true true NORTH WEST 146 320
true true WEST WEST 146 320
true true WEST NORTH 146 320
true true NORTH NORTH 146 320
true true NORTH WEST 146 320
true true WEST NORTH 146 320
true true NORTH EAST 146 320
true true EAST WEST 146 320
true true WEST WEST 146 320
true true WEST WEST 146 320
true true WEST WEST 146 320
true true WEST EAST 146 320
true true EAST SOUTH 146 320
true true SOUTH NORTH 146 320
true true NORTH WEST 146 320
true true WEST NORTH 146 320
true true NORTH WEST 146 320
true true WEST SOUTH 146 320
true true SOUTH WEST 146 320
true true WEST EAST 146 320
true true EAST WEST 146 320
true true WEST EAST 146 320
true true EAST NORTH 146 320
true true NORTH EAST 146 320
true true EAST EAST 146 320
true true EAST EAST 146 320
true true EAST SOUTH 146 320
true true SOUTH EAST 146 320
true true EAST NORTH 146 320
true true NORTH WEST 146 320
true true WEST NORTH 146 320
true true NORTH WEST 146 320
true true WEST EAST 146 320
true true EAST SOUTH 146 320
true true SOUTH NORTH 146 320
true true NORTH WEST 146 320
true true WEST SOUTH 146 320
true true SOUTH EAST 146 320
true true EAST NORTH 146 320
true true NORTH WEST 146 320
true true WEST WEST 146 320
true true WEST NORTH 146 320
true true NORTH NORTH 146 320
true true NORTH SOUTH 145 330
true true SOUTH SOUTH 145 330
true true SOUTH WEST 145 330
true true WEST NORTH 145 330
true true NORTH EAST 145 330
true true EAST SOUTH 145 330
true true SOUTH EAST 145 330
true true EAST EAST 145 330
true true EAST EAST 145 330
true true EAST WEST 145 330
true true WEST EAST 145 330
true true EAST SOUTH 145 330
true true SOUTH NORTH 145 330
true true NORTH EAST 145 330
true true EAST WEST 145 330
true true WEST NORTH 145 330
true true NORTH EAST 145 330
true true EAST SOUTH 145 330
true true SOUTH SOUTH 145 330
true true SOUTH WEST 145 330
true true WEST NORTH 145 330
true true NORTH EAST 145 330
true true EAST WEST 145 330
true true WEST SOUTH 145 330
true true SOUTH NORTH 145 330
true true NORTH EAST 145 330
true true EAST EAST 145 330
true true EAST EAST 145 330
true true EAST WEST 145 330
true true WEST NORTH 145 330
true true NORTH WEST 145 330
true true WEST NORTH 145 330
true true NORTH EAST 145 330
true true EAST NORTH 145 330
true true NORTH EAST 145 330
true true EAST EAST 145 330
true true EAST WEST 145 330
true true WEST WEST 144 340
true true WEST NORTH 143 350
true true NORTH SOUTH 143 350
true true SOUTH NORTH 143 350
true true NORTH WEST 143 350
true true WEST WEST 143 350
true true WEST WEST 143 350
true true WEST NORTH 143 350
true true NORTH WEST 143 350
true true WEST SOUTH 143 350
true true SOUTH NORTH 143 350
true true NORTH WEST 143 350
true true WEST NORTH 143 350
true true NORTH EAST 143 350
true true EAST SOUTH 143 350
true true SOUTH EAST 143 350
true true EAST EAST 143 350
true true EAST WEST 143 350
true true WEST NORTH 143 350
true true NORTH SOUTH 143 350
true true SOUTH WEST 143 350
true true WEST WEST 143 350
true true WEST SOUTH 143 350
true true SOUTH WEST 142 360
true true WEST WEST 141 370
true true WEST NORTH 141 370
true true NORTH WEST 140 380
true true WEST EAST 140 380
true true EAST EAST 140 380
true true EAST EAST 140 380
true true EAST EAST 140 380
true true EAST EAST 140 380
true true EAST SOUTH 140 380
true true SOUTH NORTH 140 380
true true NORTH WEST 140 380
true true WEST NORTH 140 380
true true NORTH EAST 139 390
true true EAST SOUTH 139 390
true true SOUTH EAST 139 390
true true EAST EAST 139 390
true true EAST EAST 139 390
true true EAST SOUTH 139 390
true true SOUTH NORTH 139 390
true true NORTH SOUTH 139 390
true true SOUTH NORTH 139 390
true true NORTH NORTH 139 390
true true NORTH NORTH 139 390
true true NORTH NORTH 138 400
true true NORTH EAST 137 410
true true EAST WEST 137 410
true true WEST WEST 137 410
true true WEST SOUTH 137 410
true true SOUTH NORTH 137 410
true true NORTH WEST 137 410
true true WEST NORTH 137 410
true true NORTH EAST 137 410
true true EAST EAST 137 410
true true EAST SOUTH 137 410
true true SOUTH SOUTH 137 410
true true SOUTH SOUTH 137 410
true true SOUTH NORTH 137 410
true true NORTH NORTH 137 410
true true NORTH EAST 137 410
true true EAST EAST 137 410
true true EAST SOUTH 137 410
true true SOUTH WEST 137 410
true true WEST SOUTH 137 410
true true SOUTH NORTH 137 410
true true NORTH EAST 137 410
true true EAST EAST 137 410
true true EAST NORTH 137 410
true true NORTH WEST 137 410
true true WEST EAST 137 410
true true EAST SOUTH 137 410
true true SOUTH NORTH 137 410
true true NORTH SOUTH 137 410
true true SOUTH WEST 137 410
true true WEST WEST 137 410
true true WEST EAST 137 410
true true EAST NORTH 137 410
true true NORTH WEST 137 410
true true WEST SOUTH 137 410
true true SOUTH EAST 137 410
true true EAST SOUTH 137 410
true true SOUTH SOUTH 137 410
true true SOUTH WEST 137 410
true true WEST EAST 136 420
true true EAST EAST 136 420
true true EAST SOUTH 136 420
true true SOUTH EAST 136 420
true true EAST NORTH 136 420
true true NORTH NORTH 136 420
true true NORTH WEST 136 420
true true WEST EAST 136 420
true true EAST NORTH 136 420
true true NORTH WEST 136 420
true true WEST NORTH 136 420
true true NORTH NORTH 136 420
true true NORTH NORTH 136 420
true true NORTH WEST 136 420
true true WEST WEST 136 420
true true WEST EAST 136 420
true true EAST NORTH 136 420
true true NORTH WEST 136 420
true true WEST EAST 136 420
true true EAST EAST 136 420
true true EAST SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST NORTH 136 420
true true NORTH EAST 136 420
true true EAST NORTH 136 420
true true NORTH SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST WEST 136 420
true true WEST WEST 136 420
true true WEST WEST 136 420
true true WEST SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST WEST 136 420
true true WEST WEST 136 420
true true WEST WEST 136 420
true true WEST WEST 136 420
true true WEST WEST 136 420
true true WEST NORTH 136 420
true true NORTH WEST 136 420
true true WEST NORTH 136 420
true true NORTH EAST 136 420
true true EAST NORTH 136 420
true true NORTH SOUTH 136 420
true true SOUTH NORTH 136 420
true true NORTH WEST 136 420
true true WEST EAST 136 420
true true EAST WEST 136 420
true true WEST WEST 136 420
true true WEST NORTH 136 420
true true NORTH WEST 136 420
true true WEST WEST 136 420
true true WEST NORTH 136 420
true true NORTH SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST SOUTH 136 420
true true SOUTH EAST 136 420
true true EAST EAST 136 420
true true EAST WEST 136 420
true true WEST WEST 136 420
true true WEST WEST 136 420
true true WEST WEST 136 420
true true WEST NORTH 136 420
true true NORTH SOUTH 136 420
true true SOUTH EAST 136 420
true true EAST SOUTH 136 420
true true SOUTH SOUTH 136 420
true true SOUTH EAST 136 420
true true EAST WEST 136 420
true true WEST SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST SOUTH 136 420
true true SOUTH EAST 136 420
true true EAST SOUTH 136 420
true true SOUTH EAST 136 420
true true EAST EAST 136 420
true true EAST EAST 136 420
true true EAST EAST 136 420
true true EAST EAST 136 420
true true EAST NORTH 136 420
true true NORTH WEST 136 420
true true WEST SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST EAST 136 420
true true EAST NORTH 136 420
true true NORTH EAST 136 420
true true EAST NORTH 136 420
true true NORTH NORTH 136 420
true true NORTH EAST 136 420
true true EAST WEST 136 420
true true WEST EAST 136 420
true true EAST EAST 136 420
true true EAST NORTH 136 420
true true NORTH WEST 136 420
true true WEST WEST 136 420
true true WEST EAST 136 420
true true EAST SOUTH 136 420
true true SOUTH WEST 136 420
true true WEST NORTH 136 420
true true NORTH EAST 136 420
true true EAST NORTH 136 420
true true NORTH EAST 136 420
true true EAST SOUTH 136 420
true true SOUTH EAST 136 420
false false EAST EAST 136 420
