isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true true NORTH NORTH 155 -2147483419
true true NORTH WEST 155 -2147483419
true true WEST NORTH 154 238
true true NORTH NORTH 154 238
true true NORTH WEST 154 238
true true WEST WEST 153 -2147483401
true true WEST EAST 153 -2147483401
true true EAST WEST 153 -2147483401
true true WEST EAST 153 -2147483401
true true EAST NORTH 153 -2147483401
true true NORTH SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH EAST 153 -2147483401
true true EAST WEST 153 -2147483401
true true WEST NORTH 153 -2147483401
true true NORTH EAST 153 -2147483401
true true EAST NORTH 153 -2147483401
true true NORTH SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH WEST 153 -2147483401
true true WEST SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH NORTH 153 -2147483401
true true NORTH EAST 153 -2147483401
true true EAST EAST 153 -2147483401
true true EAST WEST 153 -2147483401
true true WEST SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH NORTH 153 -2147483401
true true NORTH EAST 153 -2147483401
true true EAST NORTH 153 -2147483401
true true NORTH EAST 153 -2147483401
true true EAST EAST 153 -2147483401
true true EAST EAST 153 -2147483401
true true EAST NORTH 153 -2147483401
true true NORTH SOUTH 153 -2147483401
true true SOUTH NORTH 153 -2147483401
true true NORTH NORTH 153 -2147483401
true true NORTH SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH NORTH 153 -2147483401
true true NORTH SOUTH 153 -2147483401
true true SOUTH NORTH 153 -2147483401
true true NORTH EAST 153 -2147483401
true true EAST SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH EAST 153 -2147483401
true true EAST EAST 153 -2147483401
true true EAST WEST 153 -2147483401
true true WEST EAST 153 -2147483401
true true EAST NORTH 153 -2147483401
true true NORTH EAST 153 -2147483401
true true EAST NORTH 153 -2147483401
true true NORTH WEST 153 -2147483401
true true WEST SOUTH 153 -2147483401
true true SOUTH NORTH 153 -2147483401
true true NORTH EAST 153 -2147483401
true true EAST NORTH 153 -2147483401
true true NORTH WEST 153 -2147483401
true true WEST NORTH 153 -2147483401
true true NORTH WEST 153 -2147483401
true true WEST SOUTH 153 -2147483401
true true SOUTH NORTH 153 -2147483401
true true NORTH SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH NORTH 153 -2147483401
true true NORTH EAST 153 -2147483401
true true EAST NORTH 153 -2147483401
true true NORTH EAST 153 -2147483401
true true EAST SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH EAST 153 -2147483401
true true EAST SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH SOUTH 153 -2147483401
true true SOUTH EAST 153 -2147483401
true true EAST NORTH 153 -2147483401
true true NORTH EAST 153 -2147483401
true true EAST NORTH 153 -2147483401
true true NORTH WEST 153 -2147483401
true true WEST WEST 153 -2147483401
true true WEST WEST 153 -2147483401
true true WEST WEST 153 -2147483401
true true WEST EAST 153 -2147483401
true true EAST EAST 153 -2147483401
true true EAST WEST 153 -2147483401
true true WEST EAST 153 -2147483401
true true EAST NORTH 153 -2147483401
true true NORTH WEST 153 -2147483401
true true WEST SOUTH 153 -2147483401
true true SOUTH NORTH 153 -2147483401
true true NORTH NORTH 152 -2147483391
true true NORTH SOUTH 151 -2147483381
true true SOUTH EAST 151 -2147483381
true true EAST NORTH 151 -2147483381
true true NORTH NORTH 151 -2147483381
true true NORTH EAST 151 -2147483381
true true EAST SOUTH 150 -2147483371
true true SOUTH NORTH 150 -2147483371
true true NORTH NORTH 150 -2147483371
true true NORTH NORTH 150 -2147483371
true true NORTH SOUTH 150 -2147483371
true true SOUTH SOUTH 150 -2147483371
true true SOUTH NORTH 150 -2147483371
true true NORTH NORTH 150 -2147483371
true true NORTH NORTH 150 -2147483371
true true NORTH SOUTH 150 -2147483371
true true SOUTH EAST 150 -2147483371
true true EAST EAST 149 -2147483361
true true EAST NORTH 148 -2147483351
true true NORTH SOUTH 148 -2147483351
true true SOUTH NORTH 148 -2147483351
true true NORTH WEST 148 -2147483351
true true WEST NORTH 148 -2147483351
true true NORTH SOUTH 148 -2147483351
true true SOUTH NORTH 148 -2147483351
true true NORTH SOUTH 148 -2147483351
true true SOUTH NORTH 148 -2147483351
true true NORTH SOUTH 148 -2147483351
true true SOUTH SOUTH 148 -2147483351
true true SOUTH EAST 148 -2147483351
true true EAST EAST 148 -2147483351
true true EAST NORTH 147 -2147483341
true true NORTH EAST 147 -2147483341
true true EAST NORTH 146 -2147483331
true true NORTH NORTH 145 -2147483321
true true NORTH NORTH 144 -2147483311
true true NORTH NORTH 144 -2147483301
